source,source_id,title,date,artist,medium,classification,object_url,download_url,high_res_url,license_status,original_path,photopainter_bmp_path,preview_jpg_path,original_sha256
artic,1929.529,"Arai, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2965,"https://www.artic.edu/iiif/2/7c6ce82e-118c-0433-c4ed-08d6bb93159a/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/7c6ce82e-118c-0433-c4ed-08d6bb93159a/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0027_artic_1929.529_arai-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0027_artic_1929.529_arai-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.bmp,hokusai_photopainter/preview_800x480_jpg/0027_artic_1929.529_arai-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsugi.jpg,fb55cc2323799fe997357f353c623a75f1229d1c35b33833351504ab254c9db8
artic,1928.1094,Ariwara no Narihirafrom the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki),1835–36,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print, ōban",woodblock print; print; asian art,https://www.artic.edu/artworks/89524,"https://www.artic.edu/iiif/2/c1c10e48-68dc-9326-0ae8-494ced8eba4e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/c1c10e48-68dc-9326-0ae8-494ced8eba4e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0029_artic_1928.1094_ariwara-no-narihirafrom-the-series-one-hundred-poems-explained-by-the-nurse-hyak.jpg,hokusai_photopainter/photopainter_800x480_bmp/0029_artic_1928.1094_ariwara-no-narihirafrom-the-series-one-hundred-poems-explained-by-the-nurse-hyak.bmp,hokusai_photopainter/preview_800x480_jpg/0029_artic_1928.1094_ariwara-no-narihirafrom-the-series-one-hundred-poems-explained-by-the-nurse-hyak.jpg,8d23593da318a56ffbcfb71ccbca9c115117cc03d98f1a8bf46dc6db50db888d
artic,1939.1165,"Armorer (Yoroi takumi), from the illustrated book ""Picture Book of the Amusements of the East (Ehon Azuma asobi)""",c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; page from illustrated book,woodblock print; print; asian art,https://www.artic.edu/artworks/33322,"https://www.artic.edu/iiif/2/c6aa70d4-74da-e171-a85f-66fafd97fa60/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/c6aa70d4-74da-e171-a85f-66fafd97fa60/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0030_artic_1939.1165_armorer-yoroi-takumi-from-the-illustrated-book-picture-book-of-the-amusements-of.jpg,hokusai_photopainter/photopainter_800x480_bmp/0030_artic_1939.1165_armorer-yoroi-takumi-from-the-illustrated-book-picture-book-of-the-amusements-of.bmp,hokusai_photopainter/preview_800x480_jpg/0030_artic_1939.1165_armorer-yoroi-takumi-from-the-illustrated-book-picture-book-of-the-amusements-of.jpg,5a1f6fe30e0195ab3ae7daff206b660332bf3b67cf4b10efd63e98153ac47242
artic,1939.1171,"Asakusa Festival (Asakusa matsuri), from the illustrated book ""Picture Book of Amusements of the East (Ehon Azuma asobi)""",c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33378,"https://www.artic.edu/iiif/2/d6904e99-2650-8889-98cd-c13080454adf/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d6904e99-2650-8889-98cd-c13080454adf/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0031_artic_1939.1171_asakusa-festival-asakusa-matsuri-from-the-illustrated-book-picture-book-of-amuse.jpg,hokusai_photopainter/photopainter_800x480_bmp/0031_artic_1939.1171_asakusa-festival-asakusa-matsuri-from-the-illustrated-book-picture-book-of-amuse.bmp,hokusai_photopainter/preview_800x480_jpg/0031_artic_1939.1171_asakusa-festival-asakusa-matsuri-from-the-illustrated-book-picture-book-of-amuse.jpg,4254b3c8bc7e8ba247bfad09b5c53a4c6d1d6f9b6ab54a6d8d0539d294d0d86b
artic,1939.1154,"Asuka Hill (Asukayama), from vol. 1 of the illustrated book ""Fine Views of the Eastern Capital at a Glance (Toto shokei ichiran)""",1800,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; double-page illustration from book,woodblock print; print; asian art,https://www.artic.edu/artworks/33300,"https://www.artic.edu/iiif/2/cf400608-5557-927f-1915-ad46163c5616/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/cf400608-5557-927f-1915-ad46163c5616/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0032_artic_1939.1154_asuka-hill-asukayama-from-vol.-1-of-the-illustrated-book-fine-views-of-the-easte.jpg,hokusai_photopainter/photopainter_800x480_bmp/0032_artic_1939.1154_asuka-hill-asukayama-from-vol.-1-of-the-illustrated-book-fine-views-of-the-easte.bmp,hokusai_photopainter/preview_800x480_jpg/0032_artic_1939.1154_asuka-hill-asukayama-from-vol.-1-of-the-illustrated-book-fine-views-of-the-easte.jpg,da2f74a6d1ec57e660d7a86f102465e6c109bbac3682d48b11c6f752333ad287
artic,1900.678,Autumn Moon at Ishiyama (Ishiyama no shugetsu) from the series Eight Views of Omi in Etching Style (Doban Omi hakkei),1804/16,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; horizontal koban,woodblock print; print; asian art,https://www.artic.edu/artworks/57278,"https://www.artic.edu/iiif/2/9cb9f207-7060-c6f7-b463-cbab10988346/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/9cb9f207-7060-c6f7-b463-cbab10988346/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0033_artic_1900.678_autumn-moon-at-ishiyama-ishiyama-no-shugetsu-from-the-series-eight-views-of-omi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0033_artic_1900.678_autumn-moon-at-ishiyama-ishiyama-no-shugetsu-from-the-series-eight-views-of-omi.bmp,hokusai_photopainter/preview_800x480_jpg/0033_artic_1900.678_autumn-moon-at-ishiyama-ishiyama-no-shugetsu-from-the-series-eight-views-of-omi.jpg,c1c5078a318dda0a7c76a44ce629c12807803b8d2607578b50b2ca2c932b8f7c
artic,1925.3382,"Autumnal Sky at Choko (Choko shusei), from the series ""Eight Views of the Ryukyu Islands (Ryukyu hakkei)""",c. 1832,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/25159,"https://www.artic.edu/iiif/2/d75ea40f-44b9-4791-f244-47cf3fd3d363/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/d75ea40f-44b9-4791-f244-47cf3fd3d363/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0034_artic_1925.3382_autumnal-sky-at-choko-choko-shusei-from-the-series-eight-views-of-the-ryukyu-isl.jpg,hokusai_photopainter/photopainter_800x480_bmp/0034_artic_1925.3382_autumnal-sky-at-choko-choko-shusei-from-the-series-eight-views-of-the-ryukyu-isl.bmp,hokusai_photopainter/preview_800x480_jpg/0034_artic_1925.3382_autumnal-sky-at-choko-choko-shusei-from-the-series-eight-views-of-the-ryukyu-isl.jpg,0a962ec37edde27de30c07ee0cd66531267baaf1313271c1fbb57da60c976101
artic,1925.3383,"Bamboo Grove at Kume Village (Kumemura no chikuri), from the series “Eight Views of Ryukyu Islands (Ryukyu hakkei)”",c. 1832,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Isaya Rihei
Japanese, Unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/25162,"https://www.artic.edu/iiif/2/51637268-1bd6-8111-7d0e-a9f25b019122/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/51637268-1bd6-8111-7d0e-a9f25b019122/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0036_artic_1925.3383_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.jpg,hokusai_photopainter/photopainter_800x480_bmp/0036_artic_1925.3383_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.bmp,hokusai_photopainter/preview_800x480_jpg/0036_artic_1925.3383_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.jpg,e83976548ebf0851b4ca2d94b2e2dab7a2c38bf3edfd8e00cd2a3464938c676a
artic,1990.607.128,"Bamboo Grove at Kume Village (Kumemura no chikuri), from the series “Eight Views of Ryukyu Islands (Ryukyu hakkei)”",1832,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760–1849",Color woodblock print; oban,woodblock print; print,https://www.artic.edu/artworks/196807,"https://www.artic.edu/iiif/2/397a22df-19ad-3242-177d-4aebd2ea6e5c/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/397a22df-19ad-3242-177d-4aebd2ea6e5c/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0037_artic_1990.607.128_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.jpg,hokusai_photopainter/photopainter_800x480_bmp/0037_artic_1990.607.128_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.bmp,hokusai_photopainter/preview_800x480_jpg/0037_artic_1990.607.128_bamboo-grove-at-kume-village-kumemura-no-chikuri-from-the-series-eight-views-of.jpg,65b9bb4bf9b616421cb66bbb2b38842eaa1220f9f021f52cf55166c9fb6907b3
artic,1925.3379,"Banana Garden at Nakashima (Nakashima shoen), from the series ""Eight Views of the Ryukyu Islands (Ryukyu hakkei)""",c. 1832,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/25138,"https://www.artic.edu/iiif/2/5be5fa00-90e6-6066-af8c-80e19cb8d897/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/5be5fa00-90e6-6066-af8c-80e19cb8d897/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0038_artic_1925.3379_banana-garden-at-nakashima-nakashima-shoen-from-the-series-eight-views-of-the-ry.jpg,hokusai_photopainter/photopainter_800x480_bmp/0038_artic_1925.3379_banana-garden-at-nakashima-nakashima-shoen-from-the-series-eight-views-of-the-ry.bmp,hokusai_photopainter/preview_800x480_jpg/0038_artic_1925.3379_banana-garden-at-nakashima-nakashima-shoen-from-the-series-eight-views-of-the-ry.jpg,7d6c1b6695593a420457cb65c09f4b3ada7ad2b37d629d4147b143aaf310e017
artic,2007.627,"Banshoku zuko, one vol. of 5 published",n.d.,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Book; woodblock printed,book; woodblock print,https://www.artic.edu/artworks/192275,"https://www.artic.edu/iiif/2/b844f04f-cc07-8bb5-d84a-8a6253637b2b/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/b844f04f-cc07-8bb5-d84a-8a6253637b2b/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0039_artic_2007.627_banshoku-zuko-one-vol.-of-5-published.jpg,hokusai_photopainter/photopainter_800x480_bmp/0039_artic_2007.627_banshoku-zuko-one-vol.-of-5-published.bmp,hokusai_photopainter/preview_800x480_jpg/0039_artic_2007.627_banshoku-zuko-one-vol.-of-5-published.jpg,cf686985fcb4d42ea550cbb4976fd52d86eab20427d631c34731fe1a97cd7a3d
artic,1925.3377,"Bell-Flower and Dragonfly, from an untitled series of large flowers",c. 1833/34,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849
Publisher: Hibino Yohachi
Japanese, unknown",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/25129,"https://www.artic.edu/iiif/2/960360f3-def7-27e5-6102-6fea8815ff61/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/960360f3-def7-27e5-6102-6fea8815ff61/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0040_artic_1925.3377_bell-flower-and-dragonfly-from-an-untitled-series-of-large-flowers.jpg,hokusai_photopainter/photopainter_800x480_bmp/0040_artic_1925.3377_bell-flower-and-dragonfly-from-an-untitled-series-of-large-flowers.bmp,hokusai_photopainter/preview_800x480_jpg/0040_artic_1925.3377_bell-flower-and-dragonfly-from-an-untitled-series-of-large-flowers.jpg,c0d0eb015d25ee9f3107ced560bebb55b8789cdf9b95e92bc5d9490dbebecf1f
artic,1925.3272,"Beneath Mannen Bridge in Fukagawa (Fukagawa Mannenbashi shita) from the series ""Thirty-six Views of Mount Fuji (Fugaku sanjurokkei)""",c. 1830/33,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; oban,woodblock print; print; asian art,https://www.artic.edu/artworks/24746,"https://www.artic.edu/iiif/2/f613b5e8-2d1d-1bca-1406-d850c5f68261/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/f613b5e8-2d1d-1bca-1406-d850c5f68261/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0041_artic_1925.3272_beneath-mannen-bridge-in-fukagawa-fukagawa-mannenbashi-shita-from-the-series-thi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0041_artic_1925.3272_beneath-mannen-bridge-in-fukagawa-fukagawa-mannenbashi-shita-from-the-series-thi.bmp,hokusai_photopainter/preview_800x480_jpg/0041_artic_1925.3272_beneath-mannen-bridge-in-fukagawa-fukagawa-mannenbashi-shita-from-the-series-thi.jpg,c79c8249d233152682e7cfdcc74455a64b790dcc37deee62c262e463e2d4bdae
artic,2022.1409,Birds of the Capital (Miyakodori),c. 1802,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock printed book; 1 vol.,book; woodblock print,https://www.artic.edu/artworks/188989,"https://www.artic.edu/iiif/2/c1847b7d-cc7c-f36b-094a-43369f0ac1a6/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/c1847b7d-cc7c-f36b-094a-43369f0ac1a6/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0043_artic_2022.1409_birds-of-the-capital-miyakodori.jpg,hokusai_photopainter/photopainter_800x480_bmp/0043_artic_2022.1409_birds-of-the-capital-miyakodori.bmp,hokusai_photopainter/preview_800x480_jpg/0043_artic_2022.1409_birds-of-the-capital-miyakodori.jpg,aaad63edee91d94d63b4f3d69e65f9b5671df24016c5737e4dc3734bb6951f8e
artic,1939.1181,"Blooming Plum Tree, from The Picture Book of Realistic Paintings of Hokusai (Hokusai shashin gafu)",c. 1814,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print (album sheet),woodblock print; print; asian art,https://www.artic.edu/artworks/33406,"https://www.artic.edu/iiif/2/1d1cb2d5-f09e-16c2-c019-3b0f04c4f2df/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/1d1cb2d5-f09e-16c2-c019-3b0f04c4f2df/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0044_artic_1939.1181_blooming-plum-tree-from-the-picture-book-of-realistic-paintings-of-hokusai-hokus.jpg,hokusai_photopainter/photopainter_800x480_bmp/0044_artic_1939.1181_blooming-plum-tree-from-the-picture-book-of-realistic-paintings-of-hokusai-hokus.bmp,hokusai_photopainter/preview_800x480_jpg/0044_artic_1939.1181_blooming-plum-tree-from-the-picture-book-of-realistic-paintings-of-hokusai-hokus.jpg,1e67729fe8fe1d24d85abab48a8f3915e733d436f077d25b27a41d9071a2d44d
artic,1925.3302,Boating parties on the Sumida River,c. 1808/12,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; nagaban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/24870,"https://www.artic.edu/iiif/2/8ef61ce0-2904-935b-82a2-d8b2d9ce91e7/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/8ef61ce0-2904-935b-82a2-d8b2d9ce91e7/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0045_artic_1925.3302_boating-parties-on-the-sumida-river.jpg,hokusai_photopainter/photopainter_800x480_bmp/0045_artic_1925.3302_boating-parties-on-the-sumida-river.bmp,hokusai_photopainter/preview_800x480_jpg/0045_artic_1925.3302_boating-parties-on-the-sumida-river.jpg,a8d28497ef43fdc651f243aba93d58a64d18c162b7a5c0909156ad87cf63af0a
artic,1954.640,Boating parties on the Sumida River,c. 1808/12,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; nagaban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/81244,"https://www.artic.edu/iiif/2/ace4a5b8-a48b-5a4d-e489-11d4b9b064a1/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/ace4a5b8-a48b-5a4d-e489-11d4b9b064a1/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0046_artic_1954.640_boating-parties-on-the-sumida-river.jpg,hokusai_photopainter/photopainter_800x480_bmp/0046_artic_1954.640_boating-parties-on-the-sumida-river.bmp,hokusai_photopainter/preview_800x480_jpg/0046_artic_1954.640_boating-parties-on-the-sumida-river.jpg,5e8e6ea9ce1179f7369c250a9eef50d4ee68da3f827092598e502aa09aa94eae
artic,1954.737,Boats transporting rice on the Sumida River,c. 1800/05,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; nagaban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/81432,"https://www.artic.edu/iiif/2/7168e587-5091-b9be-dff3-4e924d254ad8/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/7168e587-5091-b9be-dff3-4e924d254ad8/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0047_artic_1954.737_boats-transporting-rice-on-the-sumida-river.jpg,hokusai_photopainter/photopainter_800x480_bmp/0047_artic_1954.737_boats-transporting-rice-on-the-sumida-river.bmp,hokusai_photopainter/preview_800x480_jpg/0047_artic_1954.737_boats-transporting-rice-on-the-sumida-river.jpg,47ed2e521cd717832bbd439a5016077c4cdb38f688b94ccadf3f3a3fd40b375e
artic,1925.3304,Boy releasing a kite,c. 1800/10,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849","Color woodblock print; ebangire, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/24873,"https://www.artic.edu/iiif/2/90d5b131-7469-3680-e3b0-6a440ef2b059/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/90d5b131-7469-3680-e3b0-6a440ef2b059/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0049_artic_1925.3304_boy-releasing-a-kite.jpg,hokusai_photopainter/photopainter_800x480_bmp/0049_artic_1925.3304_boy-releasing-a-kite.bmp,hokusai_photopainter/preview_800x480_jpg/0049_artic_1925.3304_boy-releasing-a-kite.jpg,f1471af54bb55561b4348fd90191ed94630b09c4a9c868e521d43358323a372e
artic,1925.3361,"Bull-headed Shrike and Bluebird with Saxifrage and Wild Strawberry (Mozu, ruri, yukinoshita, hebi-ichigo), from an untitled series of flowers and birds",c. 1834,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/25074,"https://www.artic.edu/iiif/2/e7b61da1-57b2-37b5-85ca-d36c06647c98/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/e7b61da1-57b2-37b5-85ca-d36c06647c98/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0050_artic_1925.3361_bull-headed-shrike-and-bluebird-with-saxifrage-and-wild-strawberry-mozu-ruri-yuk.jpg,hokusai_photopainter/photopainter_800x480_bmp/0050_artic_1925.3361_bull-headed-shrike-and-bluebird-with-saxifrage-and-wild-strawberry-mozu-ruri-yuk.bmp,hokusai_photopainter/preview_800x480_jpg/0050_artic_1925.3361_bull-headed-shrike-and-bluebird-with-saxifrage-and-wild-strawberry-mozu-ruri-yuk.jpg,32da6ced553db02f147ac405c906f80d49c23170c18aa95e8ba5ad4fafceac02
artic,1925.3367,"Bullfinch and Weeping Cherry (Uso, shidarezakura), from an untitled series of flowers and birds",c. 1834,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/25093,"https://www.artic.edu/iiif/2/b6019c74-c126-c953-4904-e1562736eaa6/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/b6019c74-c126-c953-4904-e1562736eaa6/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0051_artic_1925.3367_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.jpg,hokusai_photopainter/photopainter_800x480_bmp/0051_artic_1925.3367_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.bmp,hokusai_photopainter/preview_800x480_jpg/0051_artic_1925.3367_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.jpg,ba53f58bc9cc1289c85f2c49f2f313a47c4fd4d89b26cc5bb8efb4e38d6c5496
artic,1939.1126,"Bullfinch and Weeping Cherry (Uso, shidarezakura), from an untitled series of flowers and birds",c. 1834,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/33224,"https://www.artic.edu/iiif/2/43e98608-f8dd-18cd-4eb7-9df248e7cfba/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/43e98608-f8dd-18cd-4eb7-9df248e7cfba/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0052_artic_1939.1126_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.jpg,hokusai_photopainter/photopainter_800x480_bmp/0052_artic_1939.1126_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.bmp,hokusai_photopainter/preview_800x480_jpg/0052_artic_1939.1126_bullfinch-and-weeping-cherry-uso-shidarezakura-from-an-untitled-series-of-flower.jpg,2679eeeee63c0fd22f2c8a70f1e22df3f233d5539d6c4ce0babfbeec177f8d79
artic,1938.615,"Burdock Root (Kurama gobo), from the series ""A Selection of Horses (Uma-zukushi)""",1822,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Color woodblock print; shikishiban, surimono",woodblock print; print; asian art,https://www.artic.edu/artworks/88641,"https://www.artic.edu/iiif/2/565282bf-a39a-b895-8288-490b1ed1020a/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/565282bf-a39a-b895-8288-490b1ed1020a/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0053_artic_1938.615_burdock-root-kurama-gobo-from-the-series-a-selection-of-horses-uma-zukushi.jpg,hokusai_photopainter/photopainter_800x480_bmp/0053_artic_1938.615_burdock-root-kurama-gobo-from-the-series-a-selection-of-horses-uma-zukushi.bmp,hokusai_photopainter/preview_800x480_jpg/0053_artic_1938.615_burdock-root-kurama-gobo-from-the-series-a-selection-of-horses-uma-zukushi.jpg,c042ad9d0c4169c509a5e440fd85a51018d3b7b7a528703b513e50b0da09b879
artic,1925.3363,"Bush Warbler and Rose (Kocho, bara), from an untitled series of flowers and birds",c. 1834,"Katsushika Hokusai 葛飾 北斎 
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/25080,"https://www.artic.edu/iiif/2/60ba0656-243c-2489-ee57-6df1daea3628/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/60ba0656-243c-2489-ee57-6df1daea3628/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0054_artic_1925.3363_bush-warbler-and-rose-kocho-bara-from-an-untitled-series-of-flowers-and-birds.jpg,hokusai_photopainter/photopainter_800x480_bmp/0054_artic_1925.3363_bush-warbler-and-rose-kocho-bara-from-an-untitled-series-of-flowers-and-birds.bmp,hokusai_photopainter/preview_800x480_jpg/0054_artic_1925.3363_bush-warbler-and-rose-kocho-bara-from-an-untitled-series-of-flowers-and-birds.jpg,f912645d6e6419d39c392113ebf0adc897f7dd253fc42d34af2eaf368f27faa5
artic,1925.3366,"Canary and Peony, from an untitled series",c. 1834,"Katsushika Hokusai (Japanese, 1760-1849)",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/25091,"https://www.artic.edu/iiif/2/90683f60-b8f8-f8d7-2e2f-4c4b8efe7b74/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/90683f60-b8f8-f8d7-2e2f-4c4b8efe7b74/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0055_artic_1925.3366_canary-and-peony-from-an-untitled-series.jpg,hokusai_photopainter/photopainter_800x480_bmp/0055_artic_1925.3366_canary-and-peony-from-an-untitled-series.bmp,hokusai_photopainter/preview_800x480_jpg/0055_artic_1925.3366_canary-and-peony-from-an-untitled-series.jpg,8e3e34c9f36d82c6d2bcf38e22f69ab0c7ff696fa58fafcd02f4e1313ae9c042
artic,1925.3196,Chinese and Tartar Boys Quarreling over a Game of Go,c. 1790,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849","Woodblock print; oban, keyblock proof impression",woodblock print; print; asian art; woodblock,https://www.artic.edu/artworks/86971,"https://www.artic.edu/iiif/2/2bb4b941-6bf1-802a-6da6-459763d1ebe7/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/2bb4b941-6bf1-802a-6da6-459763d1ebe7/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0057_artic_1925.3196_chinese-and-tartar-boys-quarreling-over-a-game-of-go.jpg,hokusai_photopainter/photopainter_800x480_bmp/0057_artic_1925.3196_chinese-and-tartar-boys-quarreling-over-a-game-of-go.bmp,hokusai_photopainter/preview_800x480_jpg/0057_artic_1925.3196_chinese-and-tartar-boys-quarreling-over-a-game-of-go.jpg,9d652130157055ba49c3498a05b57676c3eceebfb13cd238ad32b84a47573bb4
artic,1929.537,"Chiriyu, from the series ""Fifty-three Stations of the Tokaido (Tokaido gojusan tsugi)""",c. 1806,"Katsushika Hokusai 葛飾 北斎
Japanese, 1760-1849",Color woodblock print; chuban,woodblock print; print; asian art,https://www.artic.edu/artworks/2997,"https://www.artic.edu/iiif/2/50e26167-8051-e05b-ab88-4084cf929a0e/full/1686,/0/default.jpg",https://www.artic.edu/iiif/2/50e26167-8051-e05b-ab88-4084cf929a0e/full/full/0/default.jpg,public_domain,hokusai_photopainter/originals/artic/0058_artic_1929.537_chiriyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,hokusai_photopainter/photopainter_800x480_bmp/0058_artic_1929.537_chiriyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.bmp,hokusai_photopainter/preview_800x480_jpg/0058_artic_1929.537_chiriyu-from-the-series-fifty-three-stations-of-the-tokaido-tokaido-gojusan-tsug.jpg,8a1d34012c594f0f7be7f335e17b4a6eaee677c2c6bd88a2190635c90b7bc029
